iter	RMSE
9804	1338.741838
9805	1338.49287
9806	1338.339175
9807	1338.272614
9808	1338.193239
9809	1338.018735
9810	1337.811355
9811	1337.589412
9812	1337.364164
9813	1337.236633
9814	1337.01421
9815	1336.869366
9816	1336.720825
9817	1336.714565
9818	1336.487227
9819	1336.482853
9820	1336.417809
9821	1336.265242
9822	1336.170579
9823	1336.125749
9824	1335.946231
9825	1335.787828
9826	1335.594574
9827	1335.49106
9828	1335.450472
9829	1335.236112
9830	1335.019699
9831	1334.935633
9832	1334.858753
9833	1334.769197
9834	1334.623042
9835	1334.415076
9836	1334.281421
9837	1334.078974
9838	1333.890579
9839	1333.732465
9840	1333.507278
9841	1333.350192
9842	1333.174202
9843	1332.979374
9844	1332.845495
9845	1332.694708
9846	1332.607134
9847	1332.454467
9848	1332.300969
9849	1332.231978
9850	1332.137164
9851	1332.006405
9852	1331.852933
9853	1331.821677
9854	1331.705631
9855	1331.603952
9856	1331.359674
9857	1331.157184
9858	1330.973036
9859	1330.969305
9860	1330.727614
9861	1330.657062
9862	1330.559065
9863	1330.44158
9864	1330.322477
9865	1330.139792
9866	1330.036771
9867	1329.902988
9868	1329.877727
9869	1329.703728
9870	1329.588725
9871	1329.468304
9872	1329.259971
9873	1329.129198
9874	1329.004898
9875	1328.918708
9876	1328.771981
9877	1328.636209
9878	1328.524508
9879	1328.488044
9880	1328.309885
9881	1328.178941
9882	1328.04564
9883	1327.839371
9884	1327.735083
9885	1327.644802
9886	1327.465279
9887	1327.379728
9888	1327.261217
9889	1327.180618
9890	1327.176774
9891	1327.032158
9892	1326.93341
9893	1326.869704
9894	1326.669045
9895	1326.540472
9896	1326.343313
9897	1326.300406
9898	1326.19432
9899	1325.991895
9900	1325.841327
9901	1325.703637
9902	1325.564935
9903	1325.411174
9904	1325.310174
9905	1325.094794
9906	1324.986967
9907	1324.918402
9908	1324.843745
9909	1324.719969
9910	1324.51786
9911	1324.400614
9912	1324.315944
9913	1324.213432
9914	1324.098858
9915	1323.915887
9916	1323.748852
9917	1323.624387
9918	1323.399073
9919	1323.263169
9920	1323.201972
9921	1323.040992
9922	1322.93241
9923	1322.829521
9924	1322.760783
9925	1322.555348
9926	1322.457299
9927	1322.274661
9928	1322.20614
9929	1322.090541
9930	1321.984001
9931	1321.856011
9932	1321.657314
9933	1321.497122
9934	1321.412318
9935	1321.204465
9936	1321.13429
9937	1320.985318
9938	1320.874244
9939	1320.762407
9940	1320.675741
9941	1320.493802
9942	1320.42159
9943	1320.327509
9944	1320.240267
9945	1319.941396
9946	1319.8108
9947	1319.743998
9948	1319.585864
9949	1319.412914
9950	1319.290667
9951	1319.142816
9952	1318.915057
9953	1318.766721
9954	1318.707772
9955	1318.694024
9956	1318.60557
9957	1318.423243
9958	1318.285921
9959	1318.201212
9960	1318.178966
9961	1318.075411
9962	1318.013389
9963	1317.943064
9964	1317.834659
9965	1317.828637
9966	1317.69524
9967	1317.569021
9968	1317.459318
9969	1317.251813
9970	1317.070321
9971	1317.011369
9972	1316.950041
9973	1316.829495
9974	1316.824161
9975	1316.625213
9976	1316.620567
9977	1316.363767
9978	1316.208762
9979	1316.038578
9980	1315.92666
9981	1315.745335
9982	1315.562164
9983	1315.436508
9984	1315.217213
9985	1315.148861
9986	1315.065206
9987	1314.990171
9988	1314.895585
9989	1314.889234
9990	1314.722711
9991	1314.539605
9992	1314.508061
9993	1314.327291
9994	1314.256033
9995	1314.158401
9996	1314.037545
9997	1313.787519
9998	1313.589174
9999	1313.478734
10000	1313.340027
10001	1313.171338
10002	1313.057051
10003	1312.874576
10004	1312.673249
10005	1312.615769
10006	1312.608174
10007	1312.586926
10008	1312.499757
10009	1312.35681
10010	1312.263358
10011	1312.189625
10012	1311.988625
10013	1311.870486
10014	1311.688212
10015	1311.644762
10016	1311.552191
10017	1311.399568
10018	1311.344002
10019	1311.309006
10020	1311.14129
10021	1310.975388
10022	1310.93901
10023	1310.744355
10024	1310.57315
10025	1310.438417
10026	1310.231647
10027	1310.153868
10028	1310.150845
10029	1310.14584
10030	1310.068645
10031	1309.881051
10032	1309.853375
10033	1309.717473
10034	1309.585092
10035	1309.464942
10036	1309.31844
10037	1309.060762
10038	1308.791226
10039	1308.688549
10040	1308.543991
10041	1308.240539
10042	1308.077275
10043	1308.034982
10044	1307.832184
10045	1307.742069
10046	1307.581353
10047	1307.465115
10048	1307.36229
10049	1307.358852
10050	1307.257719
10051	1307.147317
10052	1307.131155
10053	1306.954961
10054	1306.948741
10055	1306.873946
10056	1306.715945
10057	1306.565605
10058	1306.429977
10059	1306.333014
10060	1306.20352
10061	1306.111004
10062	1305.987696
10063	1305.842221
10064	1305.718223
10065	1305.594576
10066	1305.412698
10067	1305.297699
10068	1305.191139
10069	1305.050623
10070	1304.971219
10071	1304.847404
10072	1304.662767
10073	1304.596346
10074	1304.564879
10075	1304.493993
10076	1304.403461
10077	1304.147432
10078	1304.077363
10079	1303.94683
10080	1303.712741
10081	1303.572673
10082	1303.464179
10083	1303.292282
10084	1303.215237
10085	1303.100997
10086	1302.927577
10087	1302.821589
10088	1302.722929
10089	1302.658404
10090	1302.481179
10091	1302.40653
10092	1302.400707
10093	1302.318614
10094	1302.239244
10095	1302.17953
10096	1302.078203
10097	1302.045357
10098	1301.809976
10099	1301.736176
10100	1301.614886
10101	1301.457211
10102	1301.330134
10103	1301.209579
10104	1301.126753
10105	1300.901187
10106	1300.895928
10107	1300.731714
10108	1300.69263
10109	1300.686112
10110	1300.670334
10111	1300.557343
10112	1300.444202
10113	1300.383575
10114	1300.230525
10115	1300.095991
10116	1300.012105
10117	1299.80446
10118	1299.641404
10119	1299.459228
10120	1299.265004
10121	1299.044807
10122	1298.83204
10123	1298.708987
10124	1298.658469
10125	1298.571718
10126	1298.431772
10127	1298.426891
10128	1298.422406
10129	1298.257376
10130	1298.084648
10131	1298.001426
10132	1297.855055
10133	1297.665052
10134	1297.442585
10135	1297.30898
10136	1297.162261
10137	1297.033995
10138	1296.900633
10139	1296.717229
10140	1296.606744
10141	1296.535219
10142	1296.345585
10143	1296.168037
10144	1296.023889
10145	1295.879572
10146	1295.797169
10147	1295.710549
10148	1295.520002
10149	1295.307987
10150	1295.197177
10151	1295.193078
10152	1295.093941
10153	1294.940044
10154	1294.782249
10155	1294.777135
10156	1294.665313
10157	1294.545867
10158	1294.388484
10159	1294.27099
10160	1294.150842
10161	1293.973401
10162	1293.780677
10163	1293.534554
10164	1293.356995
10165	1293.19702
10166	1293.131135
10167	1292.991258
10168	1292.837448
10169	1292.784401
10170	1292.557945
10171	1292.387901
10172	1292.374406
10173	1292.214467
10174	1292.069085
10175	1291.964063
10176	1291.883439
10177	1291.878731
10178	1291.794599
10179	1291.610387
10180	1291.4195
10181	1291.332256
10182	1291.272563
10183	1291.124945
10184	1291.012815
10185	1290.858592
10186	1290.846878
10187	1290.707349
10188	1290.699238
10189	1290.539778
10190	1290.489914
10191	1290.478464
10192	1290.46789
10193	1290.311746
10194	1290.171405
10195	1289.986555
10196	1289.758084
10197	1289.574894
10198	1289.569813
10199	1289.436951
10200	1289.261912
10201	1289.178067
10202	1289.080009
10203	1289.075544
10204	1288.934511
10205	1288.92947
10206	1288.743284
10207	1288.581122
10208	1288.463236
10209	1288.340754
10210	1288.191111
10211	1288.064162
10212	1287.94662
10213	1287.868832
10214	1287.659053
10215	1287.486677
10216	1287.339958
10217	1287.255156
10218	1287.128856
10219	1286.98756
10220	1286.800598
10221	1286.702826
10222	1286.630262
10223	1286.459024
10224	1286.366282
10225	1286.357463
10226	1286.20487
10227	1286.198931
10228	1286.132249
10229	1286.040887
10230	1285.851796
10231	1285.739095
10232	1285.554001
10233	1285.392653
10234	1285.268638
10235	1285.10055
10236	1284.967026
10237	1284.847073
10238	1284.837053
10239	1284.705867
10240	1284.556867
10241	1284.497324
10242	1284.385901
10243	1284.317641
10244	1284.071055
10245	1283.88415
10246	1283.694831
10247	1283.604924
10248	1283.496291
10249	1283.38375
10250	1283.242726
10251	1283.11455
10252	1282.941624
10253	1282.882615
10254	1282.682864
10255	1282.515365
10256	1282.426805
10257	1282.389001
10258	1282.261005
10259	1282.069625
10260	1281.955022
10261	1281.844019
10262	1281.705108
10263	1281.536066
10264	1281.428583
10265	1281.36982
10266	1281.323041
10267	1281.194152
10268	1281.119399
10269	1280.897305
10270	1280.765714
10271	1280.64473
10272	1280.545016
10273	1280.38159
10274	1280.292277
10275	1280.163231
10276	1279.978012
10277	1279.849575
10278	1279.637724
10279	1279.481987
10280	1279.197848
10281	1279.07187
10282	1278.926668
10283	1278.805028
10284	1278.638659
10285	1278.633831
10286	1278.575028
10287	1278.361509
10288	1278.189394
10289	1278.111264
10290	1278.047063
10291	1277.925591
10292	1277.819463
10293	1277.675714
10294	1277.519519
10295	1277.342277
10296	1277.201192
10297	1277.094498
10298	1277.019194
10299	1276.889192
10300	1276.783605
10301	1276.622448
10302	1276.460731
10303	1276.396912
10304	1276.27678
10305	1276.187344
10306	1276.061405
10307	1276.006871
10308	1275.871237
10309	1275.734313
10310	1275.550901
10311	1275.352198
10312	1275.278511
10313	1275.188451
10314	1274.998116
10315	1274.807607
10316	1274.730812
10317	1274.627016
10318	1274.58723
10319	1274.426626
10320	1274.263402
10321	1274.193679
10322	1274.143767
10323	1273.867829
10324	1273.79079
10325	1273.787759
10326	1273.782837
10327	1273.618537
10328	1273.521294
10329	1273.505267
10330	1273.398149
10331	1273.276142
10332	1273.142069
10333	1273.035664
10334	1272.958788
10335	1272.801289
10336	1272.620465
10337	1272.461345
10338	1272.364824
10339	1272.206054
10340	1272.104105
10341	1271.959011
10342	1271.955593
10343	1271.800021
10344	1271.658425
10345	1271.653818
10346	1271.453957
10347	1271.448806
10348	1271.378539
10349	1271.262509
10350	1271.155844
10351	1270.987511
10352	1270.828872
10353	1270.714747
10354	1270.620255
10355	1270.492986
10356	1270.372729
10357	1270.236138
10358	1270.202897
10359	1270.066024
10360	1269.921855
10361	1269.823607
10362	1269.633192
10363	1269.541777
10364	1269.535136
10365	1269.361371
10366	1269.195783
10367	1269.092671
10368	1269.015187
10369	1268.912915
10370	1268.813044
10371	1268.681388
10372	1268.564008
10373	1268.401333
10374	1268.309781
10375	1268.186577
10376	1268.048399
10377	1267.920138
10378	1267.792177
10379	1267.70574
10380	1267.612249
10381	1267.482493
10382	1267.403144
10383	1267.285407
10384	1267.139515
10385	1267.004867
10386	1266.819058
10387	1266.692317
10388	1266.596987
10389	1266.502365
10390	1266.340919
10391	1266.175744
10392	1266.085715
10393	1265.959071
10394	1265.768825
10395	1265.694444
10396	1265.638497
10397	1265.573087
10398	1265.444881
10399	1265.325882
10400	1265.149285
10401	1265.046771
10402	1264.963237
10403	1264.85613
10404	1264.788417
10405	1264.747198
10406	1264.730089
10407	1264.598346
10408	1264.357671
10409	1264.272553
10410	1264.062571
10411	1264.004071
10412	1263.939101
10413	1263.830193
10414	1263.761931
10415	1263.654854
10416	1263.521818
10417	1263.435098
10418	1263.428346
10419	1263.302634
10420	1263.22393
10421	1263.211082
10422	1263.068555
10423	1263.024637
10424	1262.940706
10425	1262.925654
10426	1262.797193
10427	1262.597048
10428	1262.478272
10429	1262.360837
10430	1262.23188
10431	1262.109862
10432	1262.019998
10433	1261.883652
10434	1261.765351
10435	1261.559818
10436	1261.415889
10437	1261.216783
10438	1261.209013
10439	1261.107112
10440	1261.024559
10441	1260.877971
10442	1260.782184
10443	1260.774764
10444	1260.61007
10445	1260.542735
10446	1260.45795
10447	1260.284455
10448	1260.187383
10449	1260.025233
10450	1259.90783
10451	1259.748445
10452	1259.60379
10453	1259.442399
10454	1259.165475
10455	1258.994301
10456	1258.8947
10457	1258.701514
10458	1258.618952
10459	1258.468851
10460	1258.346813
10461	1258.219397
10462	1258.19549
10463	1258.189903
10464	1258.149417
10465	1258.016844
10466	1257.855844
10467	1257.743265
10468	1257.664173
10469	1257.548913
10470	1257.406398
10471	1257.400235
10472	1257.227825
10473	1257.169947
10474	1257.0454
10475	1256.986393
10476	1256.907201
10477	1256.758943
10478	1256.585516
10479	1256.533329
10480	1256.471106
10481	1256.376468
10482	1256.291512
10483	1256.08611
10484	1255.90265
10485	1255.775016
10486	1255.647765
10487	1255.474113
10488	1255.324784
10489	1255.322629
10490	1255.138125
10491	1254.948401
10492	1254.927885
10493	1254.795951
10494	1254.716136
10495	1254.556295
10496	1254.496482
10497	1254.366428
10498	1254.344366
10499	1254.247766
10500	1254.244752
10501	1254.169816
10502	1254.073843
10503	1254.023891
10504	1253.984019
10505	1253.860565
10506	1253.780265
10507	1253.654187
10508	1253.58926
10509	1253.557533
10510	1253.491522
10511	1253.466348
10512	1253.291493
10513	1253.138327
10514	1253.008519
10515	1252.881035
10516	1252.834102
10517	1252.752465
10518	1252.648523
10519	1252.589117
10520	1252.442433
10521	1252.276613
10522	1252.152865
10523	1252.070814
10524	1251.925004
10525	1251.791166
10526	1251.601844
10527	1251.489616
10528	1251.476027
10529	1251.397961
10530	1251.251959
10531	1251.227747
10532	1251.099751
10533	1250.911279
10534	1250.798189
10535	1250.716015
10536	1250.569969
10537	1250.406954
10538	1250.24795
10539	1250.124145
10540	1250.066138
10541	1249.87212
10542	1249.717398
10543	1249.596392
10544	1249.496872
10545	1249.491775
10546	1249.368752
10547	1249.296158
10548	1249.147991
10549	1249.027797
10550	1248.898766
10551	1248.780897
10552	1248.677992
10553	1248.519056
10554	1248.356725
10555	1248.254593
10556	1248.21458
10557	1248.119304
10558	1247.997045
10559	1247.812715
10560	1247.634508
10561	1247.623711
10562	1247.51438
10563	1247.398198
10564	1247.308238
10565	1247.157253
10566	1247.056147
10567	1247.005071
10568	1246.837903
10569	1246.755013
10570	1246.604753
10571	1246.534959
10572	1246.355327
10573	1246.253294
10574	1246.129583
10575	1245.921261
10576	1245.825802
10577	1245.820071
10578	1245.687552
10579	1245.622002
10580	1245.483452
10581	1245.375938
10582	1245.248971
10583	1245.133393
10584	1245.128829
10585	1244.907701
10586	1244.799647
10587	1244.702053
10588	1244.516914
10589	1244.512464
10590	1244.366918
10591	1244.236132
10592	1244.140269
10593	1243.95708
10594	1243.935042
10595	1243.842604
10596	1243.746055
10597	1243.64451
10598	1243.563226
10599	1243.560104
10600	1243.440726
10601	1243.28571
10602	1243.197626
10603	1243.034942
10604	1242.898677
10605	1242.727791
10606	1242.723189
10607	1242.588484
10608	1242.453535
10609	1242.305172
10610	1242.219815
10611	1242.026359
10612	1241.956757
10613	1241.879977
10614	1241.815339
10615	1241.741036
10616	1241.650066
10617	1241.549707
10618	1241.362943
10619	1241.276724
10620	1241.122089
10621	1241.024518
10622	1240.838816
10623	1240.779966
10624	1240.608564
10625	1240.454924
10626	1240.372916
10627	1240.244132
10628	1240.045223
10629	1239.932882
10630	1239.825147
10631	1239.71684
10632	1239.581901
10633	1239.405953
10634	1239.283723
10635	1239.102794
10636	1239.018468
10637	1238.941111
10638	1238.838319
10639	1238.688381
10640	1238.634508
10641	1238.564305
10642	1238.403172
10643	1238.253335
10644	1238.135051
10645	1238.039615
10646	1237.949437
10647	1237.731926
10648	1237.645935
10649	1237.541713
10650	1237.436393
10651	1237.431763
10652	1237.328031
10653	1237.190377
10654	1237.033795
10655	1236.942296
10656	1236.855159
10657	1236.720918
10658	1236.589287
10659	1236.543641
10660	1236.41119
10661	1236.40515
10662	1236.294355
10663	1236.210622
10664	1236.097728
10665	1236.040912
10666	1235.971738
10667	1235.881241
10668	1235.754488
10669	1235.642143
10670	1235.628398
10671	1235.544613
10672	1235.385901
10673	1235.27097
10674	1235.225413
10675	1235.091385
10676	1234.968322
10677	1234.7578
10678	1234.552761
10679	1234.413482
10680	1234.186654
10681	1234.059581
10682	1234.014737
10683	1233.887284
10684	1233.714585
10685	1233.543634
10686	1233.406385
10687	1233.231624
10688	1233.094256
10689	1232.972336
10690	1232.844093
10691	1232.665983
10692	1232.66197
10693	1232.591376
10694	1232.42191
10695	1232.302571
10696	1232.164764
10697	1232.035794
10698	1231.926234
10699	1231.815026
10700	1231.71534
10701	1231.628708
10702	1231.496249
10703	1231.435754
10704	1231.291194
10705	1231.210965
10706	1231.052706
10707	1230.977538
10708	1230.883604
10709	1230.70293
10710	1230.611425
10711	1230.49296
10712	1230.315403
10713	1230.263601
10714	1230.103186
10715	1229.967162
10716	1229.839283
10717	1229.774477
10718	1229.593284
10719	1229.416824
10720	1229.273179
10721	1229.166238
10722	1229.002036
10723	1228.866255
10724	1228.860042
10725	1228.766822
10726	1228.659688
10727	1228.558763
10728	1228.31515
10729	1228.237835
10730	1228.196145
10731	1228.158514
10732	1228.056477
10733	1227.933673
10734	1227.846109
10735	1227.842494
10736	1227.838476
10737	1227.833676
10738	1227.695398
10739	1227.572303
10740	1227.442093
10741	1227.390372
10742	1227.320436
10743	1227.144507
10744	1227.03442
10745	1226.930917
10746	1226.754491
10747	1226.579346
10748	1226.420893
10749	1226.276342
10750	1226.196306
10751	1226.130183
10752	1225.930776
10753	1225.816946
10754	1225.691321
10755	1225.63015
10756	1225.533158
10757	1225.51612
10758	1225.415138
10759	1225.292843
10760	1225.105924
10761	1224.948121
10762	1224.813141
10763	1224.754295
10764	1224.686179
10765	1224.435898
10766	1224.298637
10767	1224.180142
10768	1224.113186
10769	1224.045199
10770	1223.905731
10771	1223.752757
10772	1223.637172
10773	1223.540159
10774	1223.500859
10775	1223.430284
10776	1223.259641
10777	1223.218435
10778	1223.087535
10779	1222.855413
10780	1222.778338
10781	1222.734264
10782	1222.682573
10783	1222.539991
10784	1222.379289
10785	1222.251189
10786	1222.052783
10787	1222.006279
10788	1221.909409
10789	1221.774712
10790	1221.627624
10791	1221.476079
10792	1221.391525
10793	1221.22447
10794	1221.059031
10795	1220.926245
10796	1220.83647
10797	1220.736355
10798	1220.600557
10799	1220.462206
10800	1220.24592
10801	1220.07391
10802	1219.942743
10803	1219.690143
10804	1219.635671
10805	1219.498681
10806	1219.360774
10807	1219.265217
10808	1219.159467
10809	1218.983595
10810	1218.774587
10811	1218.647343
10812	1218.577579
10813	1218.424578
10814	1218.276033
10815	1218.152069
10816	1218.031181
10817	1217.902203
10818	1217.820798
10819	1217.727535
10820	1217.623832
10821	1217.454521
10822	1217.391218
10823	1217.265414
10824	1217.181271
10825	1217.062119
10826	1217.004388
10827	1216.859718
10828	1216.70113
10829	1216.596394
10830	1216.457648
10831	1216.343954
10832	1216.219752
10833	1216.116815
10834	1216.024398
10835	1215.881028
10836	1215.705221
10837	1215.608636
10838	1215.462902
10839	1215.354529
10840	1215.262837
10841	1215.194301
10842	1215.141889
10843	1215.041107
10844	1214.905366
10845	1214.7931
10846	1214.670323
10847	1214.603668
10848	1214.45065
10849	1214.384995
10850	1214.216981
10851	1214.090814
10852	1214.018681
10853	1213.86898
10854	1213.794336
10855	1213.725464
10856	1213.611594
10857	1213.538706
10858	1213.37058
10859	1213.256817
10860	1213.160756
10861	1213.037938
10862	1212.947655
10863	1212.767754
10864	1212.651333
10865	1212.522592
10866	1212.332723
10867	1212.242789
10868	1212.155633
10869	1212.078602
10870	1211.937179
10871	1211.789916
10872	1211.646445
10873	1211.401954
10874	1211.210559
10875	1211.167572
10876	1211.028298
10877	1210.890089
10878	1210.654324
10879	1210.456766
10880	1210.363199
10881	1210.220975
10882	1210.116828
10883	1209.990817
10884	1209.913886
10885	1209.79764
10886	1209.703292
10887	1209.577903
10888	1209.471048
10889	1209.307595
10890	1209.253004
10891	1209.154446
10892	1209.015884
10893	1208.935402
10894	1208.82584
10895	1208.715251
10896	1208.646604
10897	1208.545894
10898	1208.408856
10899	1208.289876
10900	1208.163766
10901	1208.100002
10902	1207.984655
10903	1207.937176
10904	1207.844275
10905	1207.839906
10906	1207.699905
10907	1207.659559
10908	1207.57506
10909	1207.445515
10910	1207.306972
10911	1207.206442
10912	1207.014006
10913	1206.933615
10914	1206.752487
10915	1206.648118
10916	1206.467732
10917	1206.35505
10918	1206.212715
10919	1206.135801
10920	1205.978305
10921	1205.909003
10922	1205.838295
10923	1205.738313
10924	1205.578157
10925	1205.575804
10926	1205.356737
10927	1205.147121
10928	1205.033658
10929	1205.02477
10930	1204.958595
10931	1204.922793
10932	1204.785026
10933	1204.63063
10934	1204.559682
10935	1204.504235
10936	1204.354467
10937	1204.22241
10938	1204.135827
10939	1204.001501
10940	1203.846158
10941	1203.714003
10942	1203.613761
10943	1203.494551
10944	1203.291653
10945	1203.237313
10946	1203.141926
10947	1203.011369
10948	1202.885143
10949	1202.774974
10950	1202.691435
10951	1202.595436
10952	1202.504934
10953	1202.331268
10954	1202.170545
10955	1201.963591
10956	1201.832079
10957	1201.6722
10958	1201.511842
10959	1201.391602
10960	1201.304255
10961	1201.190366
10962	1201.134111
10963	1201.040771
10964	1200.951166
10965	1200.805546
10966	1200.699554
10967	1200.562
10968	1200.46321
10969	1200.348971
10970	1200.200447
10971	1200.171341
10972	1199.985201
10973	1199.823912
10974	1199.795548
10975	1199.758729
10976	1199.584693
10977	1199.409193
10978	1199.331851
10979	1199.207355
10980	1199.096061
10981	1199.050919
10982	1198.918571
10983	1198.779414
10984	1198.647438
10985	1198.486387
10986	1198.348491
10987	1198.275463
10988	1198.152443
10989	1198.020595
10990	1197.951797
10991	1197.946691
10992	1197.732694
10993	1197.627184
10994	1197.490306
10995	1197.403678
10996	1197.224855
10997	1197.018555
10998	1196.91772
10999	1196.774026
11000	1196.658031
11001	1196.57685
11002	1196.514161
11003	1196.452653
11004	1196.366384
11005	1196.232029
11006	1196.229482
11007	1196.224435
11008	1196.167628
11009	1196.073761
11010	1195.986784
11011	1195.920357
11012	1195.849397
11013	1195.792294
11014	1195.706689
11015	1195.617346
11016	1195.613772
11017	1195.486119
11018	1195.477891
11019	1195.347583
11020	1195.30604
11021	1195.16921
11022	1195.032774
11023	1194.964765
11024	1194.887988
11025	1194.845454
11026	1194.681696
11027	1194.574647
11028	1194.434757
11029	1194.330359
11030	1194.175079
11031	1194.088471
11032	1193.96508
11033	1193.838106
11034	1193.762029
11035	1193.694426
11036	1193.57715
11037	1193.477876
11038	1193.421043
11039	1193.33339
11040	1193.254417
11041	1193.139469
11042	1192.987154
11043	1192.872056
11044	1192.748688
11045	1192.670019
11046	1192.665052
11047	1192.596135
11048	1192.437265
11049	1192.289195
11050	1192.099531
11051	1191.999015
11052	1191.926011
11053	1191.798494
11054	1191.70293
11055	1191.58383
11056	1191.468234
11057	1191.27894
11058	1191.143661
11059	1191.043508
11060	1190.910736
11061	1190.8346
11062	1190.695443
11063	1190.563272
11064	1190.469214
11065	1190.326911
11066	1190.187047
11067	1190.075664
11068	1189.920552
11069	1189.823677
11070	1189.713669
11071	1189.569491
11072	1189.478576
11073	1189.336286
11074	1189.192599
11075	1189.014629
11076	1188.854564
11077	1188.701375
11078	1188.490981
11079	1188.351343
11080	1188.287654
11081	1188.12485
11082	1188.027777
11083	1187.859065
11084	1187.756932
11085	1187.678303
11086	1187.568462
11087	1187.437708
11088	1187.359788
11089	1187.273667
11090	1187.14274
11091	1187.038795
11092	1186.997479
11093	1186.837937
11094	1186.750005
11095	1186.614822
11096	1186.504331
11097	1186.470988
11098	1186.361306
11099	1186.23717
11100	1186.09011
11101	1185.964839
11102	1185.908981
11103	1185.813237
11104	1185.664653
11105	1185.614953
11106	1185.511998
11107	1185.406936
11108	1185.213476
11109	1185.106583
11110	1185.019304
11111	1184.996657
11112	1184.872988
11113	1184.78126
11114	1184.650175
11115	1184.528588
11116	1184.36892
11117	1184.308451
11118	1184.188978
11119	1184.168198
11120	1184.030047
11121	1183.91776
11122	1183.768726
11123	1183.573299
11124	1183.486977
11125	1183.425198
11126	1183.180778
11127	1183.055502
11128	1182.944013
11129	1182.733447
11130	1182.569968
11131	1182.439299
11132	1182.380868
11133	1182.30863
11134	1182.227007
11135	1182.061494
11136	1181.911035
11137	1181.875728
11138	1181.788543
11139	1181.654024
11140	1181.525303
11141	1181.434322
11142	1181.302657
11143	1181.232944
11144	1181.144368
11145	1180.980144
11146	1180.893265
11147	1180.800482
11148	1180.659867
11149	1180.538708
11150	1180.455661
11151	1180.316247
11152	1180.314084
11153	1180.202987
11154	1180.129832
11155	1180.124937
11156	1180.122459
11157	1180.025591
11158	1179.961338
11159	1179.828555
11160	1179.826088
11161	1179.739324
11162	1179.727662
11163	1179.600068
11164	1179.502119
11165	1179.334775
11166	1179.161561
11167	1179.052528
11168	1179.049554
11169	1178.932517
11170	1178.844733
11171	1178.745718
11172	1178.644675
11173	1178.606391
11174	1178.50961
11175	1178.406919
11176	1178.310146
11177	1178.160372
11178	1178.070727
11179	1177.953038
11180	1177.774661
11181	1177.636284
11182	1177.504874
11183	1177.276015
11184	1177.157483
11185	1177.006669
11186	1176.870901
11187	1176.764354
11188	1176.657688
11189	1176.535285
11190	1176.397385
11191	1176.25998
11192	1176.212746
11193	1176.086899
11194	1175.906588
11195	1175.811033
11196	1175.719872
11197	1175.605233
11198	1175.500949
11199	1175.367892
11200	1175.363393
11201	1175.266156
11202	1175.157442
11203	1175.152546
11204	1175.102996
11205	1174.951505
11206	1174.766604
11207	1174.61255
11208	1174.495337
11209	1174.475201
11210	1174.364941
11211	1174.19344
11212	1174.090219
11213	1174.006411
11214	1173.875672
11215	1173.84126
11216	1173.726063
11217	1173.719666
11218	1173.584602
11219	1173.501392
11220	1173.425369
11221	1173.355057
11222	1173.128843
11223	1173.093411
11224	1172.92878
11225	1172.774543
11226	1172.694496
11227	1172.561433
11228	1172.444449
11229	1172.308734
11230	1172.204126
11231	1172.127547
11232	1172.02971
11233	1171.856443
11234	1171.765661
11235	1171.643834
11236	1171.538015
11237	1171.535582
11238	1171.470962
11239	1171.361267
11240	1171.263183
11241	1171.187177
11242	1171.097043
11243	1170.976436
11244	1170.75959
11245	1170.568868
11246	1170.564193
11247	1170.450173
11248	1170.346624
11249	1170.248499
11250	1170.246083
11251	1170.159219
11252	1170.0525
11253	1169.972822
11254	1169.938847
11255	1169.808875
11256	1169.646316
11257	1169.463001
11258	1169.361121
11259	1169.227979
11260	1169.224768
11261	1169.072757
11262	1168.973114
11263	1168.812979
11264	1168.754942
11265	1168.611204
11266	1168.508585
11267	1168.454709
11268	1168.313653
11269	1168.140544
11270	1168.027617
11271	1167.856861
11272	1167.823484
11273	1167.802107
11274	1167.655989
11275	1167.546353
11276	1167.375418
11277	1167.163065
11278	1167.040008
11279	1167.037146
11280	1166.962099
11281	1166.907873
11282	1166.827989
11283	1166.822985
11284	1166.72285
11285	1166.609976
11286	1166.395992
11287	1166.286251
11288	1166.190728
11289	1166.105035
11290	1166.071738
11291	1165.9406
11292	1165.776336
11293	1165.774112
11294	1165.651688
11295	1165.50563
11296	1165.302828
11297	1165.230217
11298	1165.159854
11299	1165.083629
11300	1164.993662
11301	1164.798085
11302	1164.709969
11303	1164.589523
11304	1164.529791
11305	1164.410634
11306	1164.327082
11307	1164.25173
11308	1164.13683
11309	1164.035221
11310	1163.850075
11311	1163.845116
11312	1163.743276
11313	1163.644504
11314	1163.521468
11315	1163.398777
11316	1163.251121
11317	1163.091263
11318	1163.00231
11319	1162.950445
11320	1162.775466
11321	1162.643445
11322	1162.554222
11323	1162.472375
11324	1162.382936
11325	1162.303218
11326	1162.137966
11327	1162.069265
11328	1161.982444
11329	1161.904445
11330	1161.753403
11331	1161.642627
11332	1161.454682
11333	1161.358289
11334	1161.222336
11335	1161.160012
11336	1161.157185
11337	1161.080639
11338	1161.030612
11339	1161.027867
11340	1160.918435
11341	1160.879165
11342	1160.678681
11343	1160.48136
11344	1160.387472
11345	1160.303686
11346	1160.258105
11347	1160.140748
11348	1160.023561
11349	1159.93389
11350	1159.8396
11351	1159.728744
11352	1159.53994
11353	1159.434082
11354	1159.349458
11355	1159.189166
11356	1159.153724
11357	1159.043434
